OUT_name,Abundance,Day,Treatment1,Treatment2,Combined_Treatment12
01: g_Sporosarcina ,4,0,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,4,0,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,2,0,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,2,0,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,2,0,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,1,0,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,1,0,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,1,0,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,1,0,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,0,0,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,0,0,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,0,0,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,546,7,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,501,7,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,375,7,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,150,7,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,2,7,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,1,7,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,0,7,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,0,7,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,0,7,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,0,7,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,147,14,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,136,14,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,127,14,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,60,14,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,33,14,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,25,14,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,90,21,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,82,21,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,18,21,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,3,21,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,1,21,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,0,21,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,0,21,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,66,35,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,41,35,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,40,35,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,13,35,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,9,35,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,8,35,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,22,63,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,18,63,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,10,63,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,10,63,With urea,Low moisture,Urea+High_moisture
01: g_Sporosarcina ,6,63,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,3,63,With urea,High moisture,Urea+Low_moisture
01: g_Sporosarcina ,2,63,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,2,63,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,1,63,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,1,63,Without urea,High moisture,No_Urea+Low_moisture
01: g_Sporosarcina ,0,63,Without urea,Low moisture,No_Urea+High_moisture
01: g_Sporosarcina ,0,63,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,0,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,0,0,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,0,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,0,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,0,0,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,0,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,0,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,0,0,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,0,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,0,0,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,0,0,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,0,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,41,7,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,6,7,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,2,7,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,1,7,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,0,7,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,7,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,7,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,7,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,7,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,7,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,605,14,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,603,14,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,391,14,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,12,14,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,5,14,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,2,14,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,612,21,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,6,21,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,4,21,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,0,21,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,21,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,21,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,21,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,1121,35,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,913,35,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,540,35,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,9,35,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,8,35,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,7,35,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,920,63,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,720,63,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,710,63,With urea,Low moisture,Urea+High_moisture
02: g_Actinoplanes,3,63,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,2,63,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,2,63,With urea,High moisture,Urea+Low_moisture
02: g_Actinoplanes,1,63,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,63,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,63,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,63,Without urea,High moisture,No_Urea+Low_moisture
02: g_Actinoplanes,0,63,Without urea,Low moisture,No_Urea+High_moisture
02: g_Actinoplanes,0,63,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,1,0,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,1,0,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,0,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,0,0,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,0,0,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,0,0,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,0,0,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,0,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,0,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,0,0,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,0,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,0,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,4,7,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,2,7,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,0,7,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,7,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,0,7,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,7,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,7,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,7,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,0,7,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,7,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,81,14,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,48,14,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,30,14,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,10,14,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,7,14,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,4,14,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,196,21,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,41,21,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,18,21,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,0,21,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,21,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,21,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,21,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,655,35,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,631,35,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,308,35,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,178,35,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,112,35,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,108,35,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,456,63,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,256,63,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,253,63,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,239,63,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,222,63,With urea,Low moisture,Urea+High_moisture
03: f_Cytophagaceae,46,63,With urea,High moisture,Urea+Low_moisture
03: f_Cytophagaceae,0,63,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,63,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,63,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,63,Without urea,High moisture,No_Urea+Low_moisture
03: f_Cytophagaceae,0,63,Without urea,Low moisture,No_Urea+High_moisture
03: f_Cytophagaceae,0,63,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,1,0,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,1,0,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,1,0,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,0,0,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,0,0,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,0,0,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,0,0,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,0,0,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,0,0,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,0,0,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,0,0,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,0,0,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,6,7,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,4,7,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,3,7,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,2,7,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,1,7,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,1,7,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,1,7,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,1,7,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,0,7,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,0,7,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,9,14,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,8,14,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,5,14,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,3,14,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,3,14,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,3,14,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,53,21,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,19,21,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,3,21,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,2,21,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,1,21,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,0,21,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,0,21,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,221,35,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,201,35,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,186,35,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,7,35,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,6,35,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,4,35,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,884,63,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,257,63,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,90,63,With urea,High moisture,Urea+Low_moisture
04: g_Clostridium sensu ,42,63,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,30,63,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,24,63,With urea,Low moisture,Urea+High_moisture
04: g_Clostridium sensu ,1,63,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,0,63,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,0,63,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,0,63,Without urea,High moisture,No_Urea+Low_moisture
04: g_Clostridium sensu ,0,63,Without urea,Low moisture,No_Urea+High_moisture
04: g_Clostridium sensu ,0,63,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,1,0,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,0,0,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,0,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,0,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,0,0,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,0,0,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,0,0,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,0,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,0,0,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,0,0,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,0,0,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,0,0,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,380,7,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,99,7,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,98,7,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,71,7,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,0,7,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,7,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,0,7,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,0,7,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,7,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,7,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,144,14,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,126,14,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,105,14,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,70,14,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,44,14,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,42,14,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,37,21,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,30,21,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,3,21,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,0,21,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,21,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,21,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,0,21,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,39,35,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,26,35,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,7,35,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,2,35,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,1,35,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,0,35,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,9,63,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,9,63,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,4,63,With urea,High moisture,Urea+Low_moisture
05: f_Paenibacillaceae,2,63,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,1,63,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,1,63,With urea,Low moisture,Urea+High_moisture
05: f_Paenibacillaceae,0,63,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,63,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,0,63,Without urea,High moisture,No_Urea+Low_moisture
05: f_Paenibacillaceae,0,63,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,0,63,Without urea,Low moisture,No_Urea+High_moisture
05: f_Paenibacillaceae,0,63,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,0,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,0,0,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,0,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,0,0,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,0,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,0,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,0,0,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,0,0,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,0,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,0,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,0,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,0,0,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,122,7,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,27,7,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,24,7,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,23,7,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,0,7,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,7,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,7,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,7,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,7,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,7,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,224,14,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,202,14,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,183,14,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,36,14,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,35,14,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,24,14,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,196,21,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,52,21,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,22,21,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,0,21,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,21,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,21,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,21,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,156,35,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,102,35,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,87,35,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,49,35,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,46,35,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,24,35,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,14,63,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,13,63,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,3,63,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,2,63,With urea,High moisture,Urea+Low_moisture
06: g_Paenibacillus,2,63,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,1,63,With urea,Low moisture,Urea+High_moisture
06: g_Paenibacillus,0,63,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,63,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,63,Without urea,High moisture,No_Urea+Low_moisture
06: g_Paenibacillus,0,63,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,63,Without urea,Low moisture,No_Urea+High_moisture
06: g_Paenibacillus,0,63,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,0,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,0,0,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,0,0,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,0,0,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,0,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,0,0,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,0,0,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,0,0,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,0,0,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,0,0,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,0,0,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,0,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,58,7,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,58,7,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,20,7,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,3,7,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,2,7,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,0,7,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,7,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,7,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,0,7,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,7,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,83,14,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,72,14,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,58,14,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,5,14,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,2,14,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,0,14,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,62,21,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,50,21,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,0,21,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,21,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,0,21,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,0,21,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,0,21,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,148,35,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,101,35,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,100,35,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,0,35,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,0,35,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,0,35,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,76,63,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,33,63,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,16,63,With urea,High moisture,Urea+Low_moisture
07: g_Pedobacter,0,63,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,63,Without urea,High moisture,No_Urea+Low_moisture
07: g_Pedobacter,0,63,Without urea,Low moisture,No_Urea+High_moisture
07: g_Pedobacter,0,63,With urea,Low moisture,Urea+High_moisture
07: g_Pedobacter,0,63,With urea,Low moisture,Urea+High_moisture
